data_id,source_id,age,production,birth_order,ethnicity,sex
52372,Marchman,22,205,Second,White,Male
52373,Marchman,19,323,First,White,Female
52374,Marchman,19,392,Second,White,Male
52375,Marchman,20,377,Second,White,Female
52376,Marchman,19,3,Second,White,Male
52377,Marchman,19,91,First,White,Female
52378,Marchman,20,111,Third,White,Male
52379,Marchman,19,77,First,White,Male
52380,Marchman,21,20,Second,White,Female
52381,Marchman,21,143,First,White,Male
52382,Marchman,20,89,Third,White,Female
52383,Marchman,21,546,Second,White,Male
52384,Marchman,20,529,Fifth,Black,Female
52385,Marchman,20,66,Third,White,Female
52386,Marchman,19,278,First,NA,Female
52387,Marchman,20,245,Second,White,Female
52388,Marchman,20,98,First,White,Female
52389,Marchman,19,328,First,White,Male
52390,Marchman,29,158,First,White,Female
52391,Marchman,28,490,Second,White,Male
52392,Marchman,28,588,First,White,Female
52393,Marchman,28,498,First,White,Female
52394,Marchman,27,278,First,Black,Female
52395,Marchman,27,608,Third,Black,Male
52396,Marchman,27,185,Third,White,Female
52397,Marchman,29,659,Second,White,Male
52398,Marchman,27,551,First,White,Female
52399,Marchman,27,465,First,White,Female
52400,Marchman,29,525,Third,White,Female
52401,Marchman,28,387,Second,White,Female
52402,Marchman,27,528,First,White,Female
52403,Marchman,27,364,First,White,Female
52404,Marchman,26,662,First,White,Male
52405,Marchman,27,597,First,White,Male
52406,Marchman,27,190,Second,Asian,Male
52407,Marchman,27,372,Second,White,Female
52408,Marchman,27,218,First,White,Male
52409,Marchman,27,225,First,White,Male
52410,Marchman,27,144,Second,White,Male
52411,Marchman,26,393,First,White,Female
52412,Marchman,27,391,Second,White,Female
52413,Marchman,26,172,First,White,Female
52414,Marchman,26,502,Second,White,Female
52415,Marchman,26,359,Second,White,Male
52416,Marchman,26,402,First,Hispanic,Male
52417,Marchman,26,210,Second,White,Female
52418,Marchman,25,141,First,White,Male
52419,Marchman,24,491,First,White,Female
52420,Marchman,25,152,First,White,Female
52421,Marchman,24,430,Second,White,Female
52422,Marchman,26,414,First,White,Female
52423,Marchman,25,373,First,White,Male
52424,Marchman,24,311,First,White,Female
52425,Marchman,21,71,First,White,Male
52426,Marchman,21,525,First,White,Male
52427,Marchman,21,147,Second,White,Male
52428,Marchman,20,37,First,White,Male
52429,Marchman,21,79,Second,White,Male
52430,Marchman,20,378,First,White,Female
52431,Marchman,24,539,Second,White,Male
52432,Marchman,24,119,Second,White,Female
52433,Marchman,24,285,First,White,Female
52434,Marchman,24,63,Second,White,Male
52435,Marchman,23,267,Third,White,Female
52436,Marchman,24,68,First,White,Male
52437,Marchman,23,398,First,White,Male
52438,Marchman,24,114,Third,White,Female
52439,Marchman,23,119,Second,White,Male
52440,Marchman,24,505,First,White,Female
52441,Marchman,25,139,First,White,Male
52442,Marchman,24,308,First,White,Male
52443,Marchman,24,129,Second,White,Male
52444,Marchman,23,615,First,White,Female
52445,Marchman,25,565,Second,White,Female
52446,Marchman,26,178,First,White,Female
52447,Marchman,19,450,First,White,Female
52448,Marchman,19,314,First,White,Male
52449,Marchman,20,289,First,White,Male
52450,Marchman,19,551,Second,White,Female
52451,Marchman,25,392,Second,White,Male
52452,Marchman,24,287,First,White,Female
52453,Marchman,24,515,First,White,Female
52454,Marchman,23,253,First,White,Male
52455,Marchman,23,144,Second,Black,Male
52456,Marchman,23,314,First,White,Male
52457,Marchman,23,346,First,White,Male
52458,Marchman,23,418,Second,White,Male
52459,Marchman,24,219,First,White,Male
52460,Marchman,22,490,Third,White,Female
52461,Marchman,23,284,First,White,Male
52462,Marchman,22,21,Second,White,Male
52463,Marchman,22,366,Second,White,Female
52464,Marchman,21,248,First,White,Female
52465,Marchman,21,58,First,White,Female
52466,Marchman,21,158,First,White,Female
52467,Marchman,21,394,First,White,Male
52468,Marchman,21,285,First,White,Male
52469,Marchman,21,211,Second,White,Male
52470,Marchman,23,224,Second,White,Male
52471,Marchman,22,199,First,Hispanic,Female
52472,Marchman,22,191,First,White,Male
52473,Marchman,23,28,First,White,Male
52474,Marchman,22,199,Third,White,Female
52475,Marchman,22,278,First,White,Male
52476,Marchman,22,102,Second,White,Male
52477,Marchman,24,121,First,White,Female
52478,Marchman,24,12,Second,White,Female
52479,Marchman,23,367,First,White,Female
52480,Marchman,23,272,Second,Black,Male
52481,Marchman,22,523,Second,White,Male
52482,Marchman,16,27,First,White,Female
52483,Marchman,16,24,Second,White,Female
52484,Marchman,16,13,Third,White,Male
52485,Marchman,17,42,Second,White,Male
52486,Marchman,28,429,Second,White,Female
52487,Marchman,29,609,Second,White,Female
52488,Marchman,28,359,Fourth,White,Male
52489,Marchman,20,108,Second,White,Male
52490,Marchman,19,120,First,White,Male
52491,Marchman,18,40,First,White,Male
52492,Marchman,17,34,First,White,Male
52493,Marchman,17,56,First,White,Male
52494,Marchman,19,252,Fourth,Other,Male
52495,Marchman,17,252,First,White,Female
52496,Marchman,17,31,First,White,Female
52497,Marchman,17,104,Second,White,Male
52498,Marchman,17,89,Second,White,Female
52499,Marchman,16,115,First,White,Female
52500,Marchman,18,72,Third,White,Male
52501,Marchman,18,123,First,White,Female
52502,Marchman,18,181,Third,White,Female
52503,Marchman,17,57,First,White,Male
52504,Marchman,18,439,First,White,Female
52505,Marchman,17,24,First,White,Male
52506,Marchman,17,30,Second,White,Male
52507,Marchman,16,87,Second,White,Female
52508,Marchman,16,23,Second,White,Male
52509,Marchman,28,476,First,White,Male
52510,Marchman,28,311,First,White,Female
52511,Marchman,28,388,Second,White,Male
52512,Marchman,18,57,First,White,Female
52513,Marchman,27,659,Fourth,White,Female
52514,Marchman,28,551,First,White,Male
52515,Marchman,27,478,First,White,Male
52516,Marchman,27,459,First,White,Female
52517,Marchman,26,530,Second,White,Female
52518,Marchman,26,583,First,White,Male
52519,Marchman,26,257,Third,White,Male
52520,Marchman,27,532,First,White,Female
52521,Marchman,26,435,First,White,Male
52522,Marchman,27,633,First,White,Male
52523,Marchman,16,357,First,White,Male
52524,Marchman,28,663,Third,White,Male
52525,Marchman,16,28,Second,White,Female
52526,Marchman,26,538,First,White,Male
52527,Marchman,26,601,First,White,Female
52528,Marchman,26,542,Second,White,Female
52529,Marchman,18,199,First,White,Female
52530,Marchman,17,17,First,White,Male
52531,Marchman,19,283,First,White,Male
52532,Marchman,27,587,First,White,Female
52533,Marchman,26,539,First,White,Male
52534,Marchman,26,121,Third,White,Female
52535,Marchman,27,541,First,White,Male
52536,Marchman,27,583,Sixth,Black,Female
52537,Marchman,26,143,First,Other,Male
52538,Marchman,26,181,Second,White,Female
52539,Marchman,25,452,First,White,Male
52540,Marchman,25,405,First,White,Female
52541,Marchman,25,178,Third,White,Female
52542,Marchman,25,572,First,White,Female
52543,Marchman,25,574,First,White,Female
52544,Marchman,25,652,Second,White,Female
52545,Marchman,24,474,First,White,Female
52546,Marchman,25,483,First,White,Female
52547,Marchman,25,363,Second,White,Male
52548,Marchman,24,533,Second,White,Female
52549,Marchman,24,184,First,White,Male
52550,Marchman,18,374,First,White,Female
52551,Marchman,18,191,First,White,Female
52552,Marchman,18,79,First,White,Female
52553,Marchman,25,394,First,White,Female
52554,Marchman,26,484,Second,White,Male
52555,Marchman,24,475,First,White,Female
52556,Marchman,25,642,First,White,Female
52557,Marchman,18,19,First,White,Male
52558,Marchman,18,131,Second,White,Male
52559,Marchman,18,206,Second,White,Female
52560,Marchman,24,246,Second,White,Female
52561,Marchman,24,503,Third,White,Male
52562,Marchman,17,120,Third,White,Female
52563,Marchman,17,89,First,White,Male
52564,Marchman,18,180,Second,White,Male
52565,Marchman,17,40,Second,White,Female
52566,Marchman,18,14,Second,White,Female
52567,Marchman,23,545,Second,White,Female
52568,Marchman,27,548,First,White,Male
52569,Marchman,25,269,Second,White,Female
52570,Marchman,25,521,First,White,Female
52571,Marchman,24,471,First,White,Male
52572,Marchman,24,66,First,White,Female
52573,Marchman,23,456,Second,White,Female
52574,Marchman,23,310,Fourth,White,Female
52575,Marchman,23,196,Third,White,Female
52576,Marchman,23,440,Second,White,Female
52577,Marchman,24,668,First,White,Female
52578,Marchman,23,259,First,White,Female
52579,Marchman,22,391,Second,White,Female
52580,Marchman,24,454,First,White,Male
52581,Marchman,23,531,Third,White,Male
52582,Marchman,22,42,First,White,Female
52583,Marchman,22,493,First,White,Female
52584,Marchman,22,583,First,White,Female
52585,Marchman,22,68,Third,White,Female
52586,Marchman,22,210,First,White,Male
52587,Marchman,22,255,First,White,Female
52588,Marchman,23,317,First,White,Male
52589,Marchman,22,238,Second,White,Female
52590,Marchman,23,442,Second,White,Male
52591,Marchman,22,316,First,White,Female
52592,Marchman,22,286,First,White,Male
52593,Marchman,22,402,Second,White,Female
52594,Marchman,22,80,First,White,Female
52595,Marchman,28,383,Second,White,Female
52596,Marchman,20,99,First,White,Female
52597,Marchman,19,139,First,White,Male
52598,Marchman,19,170,First,White,Female
52599,Marchman,19,136,First,White,Female
52600,Marchman,19,42,First,White,Male
52601,Marchman,19,476,First,White,Male
52602,Marchman,19,64,Third,White,Female
52603,Marchman,17,34,First,White,Female
52604,Marchman,20,118,Second,White,Male
52605,Marchman,16,65,Third,White,Female
52606,Marchman,28,559,Second,White,Female
52607,Marchman,29,641,Second,White,Female
52608,Marchman,29,550,Second,White,Male
52609,Marchman,28,618,Second,White,Female
52610,Marchman,27,264,Second,White,Female
52611,Marchman,25,445,Second,White,Female
52612,Marchman,24,427,First,White,Male
52613,Marchman,29,526,Second,White,Male
52614,Marchman,20,42,Second,White,Female
52615,Marchman,20,193,Third,White,Male
52616,Marchman,22,396,Second,White,Female
52617,Marchman,20,232,Second,White,Female
52618,Marchman,22,320,Second,White,Male
52619,Marchman,20,285,First,White,Male
52620,Marchman,20,544,Third,White,Male
52621,Marchman,20,116,Second,White,Male
52622,Marchman,20,36,First,White,Female
52623,Marchman,29,473,First,White,Female
52624,Marchman,20,314,First,White,Female
52625,Marchman,20,222,First,White,Male
52626,Marchman,20,292,Second,White,Male
52627,Marchman,20,69,Fourth,White,Male
52628,Marchman,20,81,Second,White,Male
52629,Marchman,20,310,First,White,Female
52630,Marchman,20,176,First,White,Male
52631,Marchman,30,593,Third,White,Female
52632,Marchman,22,111,First,White,Female
52633,Marchman,21,415,Second,White,Male
52634,Marchman,20,167,Second,White,Female
52635,Marchman,21,164,Second,Black,Female
52636,Marchman,20,217,First,White,Female
52637,Marchman,23,536,Second,White,Female
52638,Marchman,29,255,Second,White,Male
52639,Marchman,20,485,Second,White,Female
52640,Marchman,30,582,First,White,Female
52641,Marchman,30,560,Second,White,Female
52642,Marchman,30,657,First,White,Female
52643,Marchman,30,654,First,White,Female
52644,Marchman,30,617,First,White,Female
52645,Marchman,21,471,First,White,Female
52646,Marchman,29,460,Second,White,Female
52647,Marchman,30,541,Second,White,Female
52648,Marchman,18,127,First,White,Male
52649,Marchman,17,281,Second,White,Female
52650,Marchman,30,629,First,White,Female
52651,Marchman,30,482,Second,White,Female
52652,Marchman,18,186,Second,White,Male
52653,Marchman,28,463,First,White,Female
52654,Marchman,16,71,Second,White,Female
52655,Marchman,17,50,First,White,Female
52656,Marchman,16,15,First,White,Male
52657,Marchman,16,17,Second,White,Male
52658,Marchman,16,107,First,White,Male
52659,Marchman,25,188,First,White,Male
52660,Marchman,25,319,Second,White,Male
52661,Marchman,30,597,Second,White,Female
52662,Marchman,29,284,First,Black,Male
52663,Marchman,20,219,Third,White,Female
52664,Marchman,20,78,Second,White,Male
52665,Marchman,24,35,First,White,Male
52666,Marchman,20,273,Second,White,Female
52667,Marchman,21,36,Second,White,Male
52668,Marchman,20,154,First,Hispanic,Male
52669,Marchman,20,117,First,White,Female
52670,Marchman,26,560,Second,White,Female
52671,Marchman,28,510,First,White,Female
52672,Marchman,26,406,First,Asian,Female
52673,Marchman,27,539,Second,White,Female
52674,Marchman,23,184,Second,Hispanic,Male
52675,Marchman,18,220,Fourth,White,Male
52676,Marchman,20,68,First,White,Female
52677,Marchman,27,227,Second,White,Male
52678,Marchman,25,201,Fifth,White,Female
52679,Marchman,20,265,Third,White,Female
52680,Marchman,19,184,Second,White,Male
52681,Marchman,24,244,Third,Black,Male
52682,Marchman,17,93,Second,White,Male
52683,Marchman,16,41,Second,White,Male
52684,Marchman,22,327,First,White,Female
52685,Marchman,30,576,Second,White,Female
52686,Marchman,16,71,Second,White,Male
52687,Marchman,28,614,First,White,Female
52688,Marchman,18,340,Second,White,Female
52689,Marchman,28,409,Second,White,Male
52690,Marchman,16,112,Second,White,Male
52691,Marchman,29,583,First,White,Female
52692,Marchman,21,471,First,White,Female
52693,Marchman,28,325,First,White,Male
52694,Marchman,29,417,First,White,Female
52695,Marchman,21,95,First,White,Female
52696,Marchman,21,213,Second,White,Female
52697,Marchman,19,49,First,Black,Male
52698,Marchman,23,118,First,Black,Female
52699,Marchman,24,328,Third,Black,Male
52700,Marchman,17,32,Fourth,Black,Male
52701,Marchman,24,399,Third,Black,Female
52702,Marchman,18,361,Second,Black,Female
52703,Marchman,16,89,First,White,Male
52704,Marchman,16,7,Second,White,Male
52705,Marchman,19,127,Third,Black,Female
52706,Marchman,29,274,Second,Black,Female
52707,Marchman,30,220,Second,Black,Male
52708,Marchman,19,156,Fourth,Black,Female
52709,Marchman,19,230,First,Black,Female
52710,Marchman,22,38,First,Black,Male
52711,Marchman,28,180,First,White,Male
52712,Marchman,19,255,Fourth,Black,Male
52713,Marchman,19,48,Fourth,Black,Female
52714,Marchman,29,603,Second,White,Male
52715,Marchman,30,647,First,White,Female
52716,Marchman,30,652,First,White,Female
52717,Marchman,16,11,Second,White,Male
52718,Marchman,17,74,First,White,Male
52719,Marchman,17,88,First,Asian,Male
52720,Marchman,16,8,Second,White,Male
52721,Marchman,16,10,First,White,Female
52722,Marchman,16,90,First,White,Female
52723,Marchman,17,57,First,White,Male
52724,Marchman,17,85,First,White,Male
52725,Marchman,18,23,Third,White,Male
52726,Marchman,18,118,First,White,Female
52727,Marchman,17,28,Second,Other,Female
52728,Marchman,17,193,Second,White,Female
52729,Marchman,16,21,First,White,Male
52730,Marchman,19,140,First,White,Female
52731,Marchman,19,322,First,White,Male
52732,Marchman,19,260,First,White,Male
52733,Marchman,19,34,First,White,Male
52734,Marchman,19,191,First,Asian,Male
52735,Marchman,19,96,First,White,Female
52736,Marchman,19,382,Second,White,Female
52737,Marchman,19,503,First,White,Female
52738,Marchman,19,108,Third,White,Male
52739,Marchman,19,156,Second,White,Male
52740,Marchman,16,31,Second,White,Male
52741,Marchman,16,62,Second,White,Male
52742,Marchman,17,58,Third,White,Female
52743,Marchman,17,129,First,White,Male
52744,Marchman,17,37,Second,Other,Female
52745,Marchman,17,16,First,White,Male
52746,Marchman,18,10,Third,White,Female
52747,Marchman,18,222,First,White,Female
52748,Marchman,19,123,First,White,Female
52749,Marchman,20,121,Second,White,Female
52750,Marchman,19,51,Third,White,Male
52751,Marchman,20,302,First,White,Male
52752,Marchman,24,108,Third,White,Female
52753,Marchman,23,93,First,White,Male
52754,Marchman,16,63,Second,Hispanic,Female
52755,Marchman,26,296,First,White,Male
52756,Marchman,16,36,First,White,Male
52757,Marchman,18,23,Second,White,Male
52758,Marchman,20,232,Second,White,Female
52759,Marchman,20,249,First,White,Female
52760,Marchman,28,609,First,Hispanic,Female
52761,Marchman,20,11,First,White,Male
52762,Marchman,20,430,First,White,Male
52763,Marchman,21,599,Second,White,Female
52764,Marchman,27,226,First,White,Male
52765,Marchman,22,189,Second,NA,Male
52766,Marchman,23,373,Third,White,Male
52767,Marchman,23,417,First,White,Male
52768,Marchman,23,289,Third,White,Female
52769,Marchman,28,375,First,White,Male
52770,Marchman,28,139,Second,White,Male
52771,Marchman,28,111,Second,White,Male
52772,Marchman,28,565,First,White,Male
52773,Marchman,29,341,First,White,Female
52774,Marchman,29,617,Second,White,Male
52775,Marchman,16,38,First,Asian,Female
52776,Marchman,16,16,Second,White,Female
52777,Marchman,16,129,First,White,Female
52778,Marchman,16,129,Second,White,Male
52779,Marchman,17,118,Second,White,Male
52780,Marchman,17,45,First,White,Male
52781,Marchman,17,33,Third,White,Male
52782,Marchman,17,21,First,White,Female
52783,Marchman,17,44,Third,White,Female
52784,Marchman,18,117,First,White,Male
52785,Marchman,18,98,First,White,Female
52786,Marchman,18,106,Fourth,White,Male
52787,Marchman,18,77,Second,Asian,Male
52788,Marchman,19,61,Third,White,Male
52789,Marchman,20,53,Second,White,Male
52790,Marchman,20,78,First,White,Female
52791,Marchman,20,310,First,White,Female
52792,Marchman,20,203,Second,White,Female
52793,Marchman,21,82,Second,White,Male
52794,Marchman,21,476,First,White,Female
52795,Marchman,22,367,First,White,Male
52796,Marchman,22,99,First,White,Female
52797,Marchman,23,448,First,White,Female
52798,Marchman,21,330,First,White,Female
52799,Marchman,22,352,First,White,Female
52800,Marchman,23,539,First,White,Male
52801,Marchman,23,245,Second,White,Male
52802,Marchman,23,87,Second,White,Female
52803,Marchman,25,178,Second,White,Female
52804,Marchman,24,57,Second,White,Male
52805,Marchman,24,635,Second,White,Female
52806,Marchman,24,251,First,White,Female
52807,Marchman,23,315,First,White,Male
52808,Marchman,24,7,First,Other,Male
52809,Marchman,25,543,First,Asian,Female
52810,Marchman,25,89,Third,White,Female
52811,Marchman,26,582,First,White,Female
